id,no_civique,rue,no_local,code_postal,etage,entreprise,telephone,enfant,type_etablissement,usage_1,usage_2,usage_3,type_scian,secteur_nom,classe_nom,neq,secteur_commercial,grandes_chaines,date_creation,date_modification,lng,lat
e3a550cd-b79f-45fb-916f-7fe27f6a708d,284,Chemin Godin,NA,J1R 0S6,1,ANIMAT,819 821-2091,TRUE,Industriel,Fabrication,Plastiques et composites,Fabrication d'autres produits en caoutchouc,326290,Fabrication,Fabrication d'autres produits en caoutchouc,1177549095,Rock Forest - Deauville,FALSE,2021-09-23,2024-08-02,-72.0045398,45.3874638
9489444e-5187-4a3e-83f4-9a72b422bc7d,336,Chemin Godin,NA,J1R 0S7,1,ANIMAT,819 821-2091,TRUE,Industriel,Fabrication,Plastiques et composites,Fabrication d'autres produits en caoutchouc,326290,Fabrication,Fabrication d'autres produits en caoutchouc,1177549095,Rock Forest - Deauville,FALSE,2021-09-23,2024-08-02,-72.0039494,45.387318699999994
0dcf3ccf-f047-4694-a5fb-3c35579930fc,268,Chemin Godin,102,J1R 0S6,1,IMMOBILIART AGENCE IMMOBILIIÈRE,819 791-5757,FALSE,Bureau,Services aux consommateurs,Courtiers et Agences,Bureaux de courtiers en immeubles,531212,Services immobiliers et services de location et de location à bail,Bureaux de courtiers en immeubles,1165580391,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.00399019999999,45.3897463
fa4bea74-9483-460e-81f5-970e7995bb9b,268,Chemin Godin,110,J1R 0S6,1,GROUPE VERTDURE,819 829-1212,FALSE,Commerce de gros/para-industriel,Services d'affaires,Services d'entretien d'immeuble,Services d'aménagement paysager,561730,"Services administratifs, services de soutien, services de gestion des déchets et services d'assainissement",Services d'aménagement paysager,1174923756,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.00399019999999,45.3897463
356d3bdb-2d0d-497d-91d4-634841036d16,268,Chemin Godin,110,J1R 0S6,1,V EXTERMINATION GESTION PARASITAIRE,819 829-1212,FALSE,Commerce de gros/para-industriel,Services d'affaires,Services d'entretien d'immeuble,Services d'extermination et de lutte antiparasitaire,561710,"Services administratifs, services de soutien, services de gestion des déchets et services d'assainissement",Services d'extermination et de lutte antiparasitaire,1165804601,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.00399019999999,45.3897463
23ab1be5-154d-4542-9c43-59eeb0397f7b,268,Chemin Godin,104,J1R 0S6,1,MACHINERIE HD,819 993-4846,FALSE,Commerce de gros/para-industriel,Commerce de gros,Commerce de gros,"Grossistes-marchands de camions, de tracteurs routiers et d'autobus",415120,Commerce de gros,"Grossistes-marchands de camions, de tracteurs routiers et d'autobus",1170310172,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.00399019999999,45.3897463
7ba38593-a61d-41db-8620-b951545b0fb8,268,Chemin Godin,104,J1R 0S6,1,ASCENSIO SOCIÉTÉ IMMOBILIÈRE,819 481-7777,FALSE,Bureau,Services aux consommateurs,Courtiers et Agences,Bureaux de courtiers en immeubles,531212,Services immobiliers et services de location et de location à bail,Bureaux de courtiers en immeubles,1167641001,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.00399019999999,45.3897463
30161321-4320-47e9-bfc2-e913fa2c2d94,268,Chemin Godin,102,J1R 0S6,1,LES CONSTRUCTIONS TÈRATÈR,819 791-5757,FALSE,Commerce de gros/para-industriel,Construction,Construction,Construction résidentielle,236110,Construction,Construction résidentielle,1165580516,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.00399019999999,45.3897463
e8c5fe48-f150-4e2d-9643-37da0d62a14d,268,Chemin Godin,108,J1R 0S6,1,SERVICE FIER-EAU,819 864-6267,FALSE,Commerce de gros/para-industriel,Biens réfléchis,"Piscines, spas et cabanons","Piscines, spas et cabanons",459999,Commerce de détail,Tous les autres détaillants de détail divers (sauf les détaillants de matériel pour la fabrication de la bière et du vin),NA,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.00399019999999,45.3897463
f2e6dca2-a611-44bc-843f-c606df0b90fa,436,Chemin Godin,NA,J1R 0S6,1,ENTREPÔTS CIBLE MINI ENTREPOSAGE,819 864-6030,FALSE,Commerce,Services aux consommateurs,Location,Mini-entrepôts libre-service,531130,Services immobiliers et services de location et de location à bail,Mini-entrepôts libre-service,1173299299,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.0037713,45.3851375
79be05a3-80d3-4bc4-801f-2647981cfa48,436,Chemin Godin,NA,J1R 0S6,1,ENTREPÔTS CIBLE MINI ENTREPOSAGE,819 864-6030,TRUE,Commerce,Services aux consommateurs,Location,Mini-entrepôts libre-service,531130,Services immobiliers et services de location et de location à bail,Mini-entrepôts libre-service,1173299299,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.0037771,45.3853089
1e4fd6ae-e4c7-40c6-b87a-8043efe7ee7b,221,Chemin Godin,NA,J1R 0S6,"1,2",SURPLEC INC.,819 821-3636,TRUE,Industriel,Services d'affaires,Entretien,Réparation et entretien de machines et de matériel d'usage commercial et industriel (sauf les véhicules automobiles et le matériel électronique),811310,Autres services (sauf les administrations publiques),Réparation et entretien de machines et de matériel d'usage commercial et industriel (sauf les véhicules automobiles et le matériel électronique),1142862953,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.00183750000001,45.3903818
86789b13-3c17-47ea-b562-f1425d6c7672,818,Chemin Godin,NA,J1R 0S6,1,SHER AUVENTS,819 822-4242,FALSE,Commerce de gros/para-industriel,Fabrication,Textiles,Usines de sacs en textile et de grosse toile,314910,Fabrication,Usines de sacs en textile et de grosse toile,1169761534,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.00368399999999,45.378160799999996
c3fc2148-4652-46f0-94c6-b1ede4b436e2,396,Chemin Godin,NA,J1R 0S6,1,DENIS LACHANCE,NA,FALSE,Commerce de gros/para-industriel,NON-CLASSÉS,NON-CLASSÉS,NON-CLASSÉS,488990,Non-classés,NON-CLASSÉS,NA,Rock Forest - Deauville,FALSE,2021-10-27,2024-08-02,-72.00366269999999,45.3860971
a28af352-b961-4276-a382-7c685dea6e8c,313,Chemin Godin,NA,J1R 0S6,1,M E SCIAGE ET FORAGE,819 820-2488,FALSE,Commerce de gros/para-industriel,Construction,Construction,Entrepreneurs en travaux de fondations et de structure en béton coulé,238110,Construction,Entrepreneurs en travaux de fondations et de structure en béton coulé,1148042287,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.0027868,45.3884085
fdaaf443-47bc-4c05-a739-43fbf2eab743,309,Chemin Godin,NA,J1R 0S6,1,D. L. FABRIQUE,819 791-5310,FALSE,Commerce de gros/para-industriel,Fabrication,Matériaux de construction,Fabrication de fenêtres et de portes en bois,321911,Fabrication,Fabrication de fenêtres et de portes en bois,1145532967,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.0027868,45.3884085
947278c2-aa2b-40e9-9baf-2b1705fb35b4,3008,Chemin Édouard-Roy,NA,J1N 0G4,1,SERRES YARGEAU,819 864-4156,TRUE,Agricole/pêcherie,Agricole,Cultures,Floriculture,111422,"Agriculture, foresterie, pêche et chasse",Floriculture,1173383911,Rock Forest - Deauville,FALSE,2021-10-28,2024-08-05,-72.0528353,45.340897
08432257-f343-4eec-809e-04cca1346497,257,Chemin Godin,NA,J1R 0S6,1,ROYAL SOLUTIONS DE BÂTIMENT,819 820-9696,FALSE,Commerce de gros/para-industriel,Construction,Construction,Entrepreneurs en travaux de parements,238170,Construction,Entrepreneurs en travaux de parements,1164053952,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.0020254,45.3898199
e867bc6f-5bdb-4852-b5e9-b47f1e4e6f2e,185,Chemin Godin,1,J1R 0S6,1,VACANT,NA,FALSE,Commerce de gros/para-industriel,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Rock Forest - Deauville,FALSE,2020-10-30,2024-06-12,-72.0016193,45.3908052
39167dcd-54fb-4efc-b183-7ec2b77e81b6,185,Chemin Godin,3,J1R 0S6,1,LE ROI DU BÉTON,819 620-5464,FALSE,Commerce de gros/para-industriel,Construction,Construction,Entrepreneurs en travaux de fondations et de structure en béton coulé,238110,Construction,Entrepreneurs en travaux de fondations et de structure en béton coulé,1161914354,Rock Forest - Deauville,FALSE,2020-10-30,2024-06-12,-72.0016193,45.3908052
b3aaa128-1883-48e8-80c5-aed503a994d2,185,Chemin Godin,4,J1R 0S6,1,VACANT,NA,FALSE,Commerce de gros/para-industriel,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Rock Forest - Deauville,FALSE,2020-10-30,2024-06-12,-72.0016193,45.3908052
3a44f0b2-bd91-4660-9a2f-5ea5fd31bda5,185,Chemin Godin,NA,J1R 0S6,1,INFERNO TABLE,1 855 225-6058,FALSE,Commerce de gros/para-industriel,Commerce de gros,Commerce de gros,Grossistes-marchands d'appareils ménagers,414220,Commerce de gros,Grossistes-marchands d'appareils ménagers,NA,Rock Forest - Deauville,FALSE,2023-06-27,2024-08-02,-72.0012521,45.3911273
c056fa68-d183-4e19-ba59-9bdf38291c84,185,Chemin Godin,NA,J1R 0S6,1,LES ENTREPRISES LALIBERTÉ ET FILS,819 565-0080,FALSE,Commerce de gros/para-industriel,Construction,Construction,"Entrepreneurs en plomberie, chauffage et climatisation",238220,Construction,"Entrepreneurs en plomberie, chauffage et climatisation",1141092941,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.0012521,45.3911273
0d5fece1-13ca-4bde-9042-6b667d4a48c5,155,Chemin Godin,NA,J1R 0S6,1,SURPLEC INC.,819 821-3636,TRUE,Commerce de gros/para-industriel,Services d'affaires,Entretien,Réparation et entretien de machines et de matériel d'usage commercial et industriel (sauf les véhicules automobiles et le matériel électronique),811310,Autres services (sauf les administrations publiques),Réparation et entretien de machines et de matériel d'usage commercial et industriel (sauf les véhicules automobiles et le matériel électronique),1142862953,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.00061,45.391926399999996
aabca6e5-b13c-4f5a-8344-545a89b60a73,155,Chemin Godin,NA,J1R 0S6,1,LES PROMENADES DE L’ESTRIE,819 588-8781,FALSE,Commerce de gros/para-industriel,Services aux consommateurs,Entretien automobile,Réparations générales de véhicules automobiles,811111,Autres services (sauf les administrations publiques),Réparations générales de véhicules automobiles,1168404961,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.00061,45.391926399999996
cdaca91c-634c-46bd-b4b5-f486780d4ce6,149,Chemin Godin,NA,J1R 0S6,1,SURPLEC INC.,819 821-3636,FALSE,Industriel,Services d'affaires,Entretien,Réparation et entretien de machines et de matériel d'usage commercial et industriel (sauf les véhicules automobiles et le matériel électronique),811310,Autres services (sauf les administrations publiques),Réparation et entretien de machines et de matériel d'usage commercial et industriel (sauf les véhicules automobiles et le matériel électronique),1142862953,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-71.99988239999999,45.39239819999999
9a9eb53f-a354-4f6b-a601-5ca320b7ef1e,137,Chemin Godin,NA,J1R 0S6,"1,2",A. BOURQUE ACIER ET MÉTAUX,819 569-6960,FALSE,Commerce de gros/para-industriel,Services d'affaires,Services de gestion des déchets,Installations de récupération de matériaux,562920,"Services administratifs, services de soutien, services de gestion des déchets et services d'assainissement",Installations de récupération de matériaux,1143077957,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-71.999409,45.392837400000005
bc782171-5a45-4438-9dd8-f5a61bd61015,282,Rue Rodolphe-Racine,NA,J1R 0S7,1,DÉNEIGEMENT GSD,819 943-9725,FALSE,Commerce de gros/para-industriel,Services d'affaires,Services d'entretien d'immeuble,Tous les autres services relatifs aux bâtiments et aux logements,561799,"Services administratifs, services de soutien, services de gestion des déchets et services d'assainissement",Tous les autres services relatifs aux bâtiments et aux logements,NA,Rock Forest - Deauville,FALSE,2024-06-12,NA,-72.00482059672055,45.38883685651687
df92f01d-1bcb-4875-aaed-eed3beda8f01,149,Chemin Godin,NA,J1R 0S6,1,SURPLEC INC.,819 821-3636,TRUE,Commerce de gros/para-industriel,Services d'affaires,Entretien,Réparation et entretien de machines et de matériel d'usage commercial et industriel (sauf les véhicules automobiles et le matériel électronique),811310,Autres services (sauf les administrations publiques),Réparation et entretien de machines et de matériel d'usage commercial et industriel (sauf les véhicules automobiles et le matériel électronique),1142862953,Rock Forest - Deauville,FALSE,2021-09-23,2024-08-02,-71.99926719999999,45.3915711
6019e115-ea2a-437c-abb7-5e755fef076f,71,Chemin Godin,NA,J1R 0S6,1,DÉNEIGEMENT PATRICE BOISVERT,819 200-1390,FALSE,Commerce de gros/para-industriel,Services d'affaires,Services d'entretien d'immeuble,Tous les autres services relatifs aux bâtiments et aux logements,561799,"Services administratifs, services de soutien, services de gestion des déchets et services d'assainissement",Tous les autres services relatifs aux bâtiments et aux logements,2267958264,Rock Forest - Deauville,FALSE,2022-02-17,2024-08-02,-71.99745709999999,45.3929627
b296cc79-17c6-4d1d-8cb8-316e3de127af,71,Chemin Godin,NA,J1R 0S6,1,DÉNEIGEMENT MARC JUBINVILLE,819 238-1169,FALSE,Commerce de gros/para-industriel,Services d'affaires,Services d'entretien d'immeuble,Tous les autres services relatifs aux bâtiments et aux logements,561799,"Services administratifs, services de soutien, services de gestion des déchets et services d'assainissement",Tous les autres services relatifs aux bâtiments et aux logements,NA,Rock Forest - Deauville,FALSE,2023-06-30,2024-08-02,-71.99745709999999,45.39296269999999
60d0ed35-a729-4e45-80f7-78c85911095c,71,Chemin Godin,NA,J1R 0S6,1,PAVÉ DESIGN,819 821-2437,FALSE,Commerce de gros/para-industriel,Construction,Construction,Entrepreneurs en préparation de terrains,238910,Construction,Entrepreneurs en préparation de terrains,1165727679,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-71.99764069999999,45.393239699999995
013c9c1c-2d4c-4f79-bb88-1c5a06470358,5316,Boulevard Bourque,NA,J1N 1H3,1,JARDIN EDEN,819 864-6831,TRUE,Commerce,Biens semi-courants,"Quincaillerie, centre de rénovation, jardinage",Pépinières et centres de jardinage,444240,Commerce de détail,Pépinières et centres de jardinage,1143216076,Rock Forest - Deauville,FALSE,2020-04-16,2024-06-26,-71.99681819999999,45.3654412
ce665fb3-5c7c-4671-a1c7-a645e32ec119,5270,Boulevard Bourque,NA,J1N 1H4,1,JARDIN EDEN,819 864-6831,TRUE,Commerce,Biens semi-courants,"Quincaillerie, centre de rénovation, jardinage",Pépinières et centres de jardinage,444240,Commerce de détail,Pépinières et centres de jardinage,1143216076,Rock Forest - Deauville,FALSE,2020-04-16,2024-06-26,-71.99683999999999,45.36592569999999
af809fed-f3db-435d-b4c4-1e536d10d0bd,168,Rue St-Jacques,NA,J1R 0T2,1,DISTRIBUTION JD,NA,FALSE,Commerce de gros/para-industriel,Transport,Transport de marchandises,Transport local par camion d'autres marchandises spéciales (sauf les biens usagés),484229,Transport et entreposage,Transport local par camion d'autres marchandises spéciales (sauf les biens usagés),1171193585,Rock Forest - Deauville,FALSE,2021-05-12,2024-08-01,-71.9949729,45.3909759
4fb51b8f-51b7-44c4-ad81-891abf3c15aa,1004,Rue Daigle,NA,J1N 2L1,1,DÉPANNEUR KENNEDY,819 864-9990,FALSE,Commerce,Biens courants,Alimentation,Dépanneurs,445131,Commerce de détail,Dépanneurs,1169319846,Rock Forest - Deauville,FALSE,2020-04-16,2024-06-21,-71.9944921,45.36410360000001
7cf47305-b667-4f3c-90f5-5766be6cccf4,2700,Chemin Saint-Roch Sud,NA,J1N 2T3,1,UNITÉ PAROISSIALE SAINT-PAUL,819 864-4055,FALSE,Institution,Organismes publics et privés,Organismes religieux,Organismes religieux,813110,Autres services (sauf les administrations publiques),Organismes religieux,1144210292,Rock Forest - Deauville,FALSE,2020-09-21,2024-06-21,-71.9916178,45.3479746
98e4808c-7db6-4643-a24f-81046abd137a,6630,Rue Émery-Fontaine,NA,J1N 2T3,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Rock Forest - Deauville,FALSE,2020-10-30,2024-06-21,-71.9910756,45.3487049
0e5b03b2-a905-4c5b-835d-bf8b3ca6956f,6600,Rue Émery-Fontaine,NA,J1N 2T3,1,LES FILLES DE LA CHARITÉ DU SACRÉ-CŒUR DE JÉSUS,819 569-9617,FALSE,Résidentiel,Organismes publics et privés,Organismes religieux,Organismes religieux,813110,Autres services (sauf les administrations publiques),Organismes religieux,1143183359,Rock Forest - Deauville,FALSE,2020-04-16,2024-06-21,-71.99025209999999,45.3489111
697fef83-cb5c-4baf-aeb3-0e4b8b267dee,6550,Rue Émery-Fontaine,NA,J1N 2S6,1,SALON AMBRE COIFFURE,819 864-7711,FALSE,Commerce,Services aux consommateurs,Soins personnels,Salons de coiffure unisexes,812116,Autres services (sauf les administrations publiques),Salons de coiffure unisexes,NA,Rock Forest - Deauville,FALSE,2020-04-16,2024-06-21,-71.9899978,45.3494494
a8dd8f6c-c7de-4b41-ba87-8016f8c21bdd,6176,Rue Bertrand-Fabi,NA,J1N 2P3,1,MOBILIER DIRECT INC.,819 864-0202,FALSE,Industriel,Fabrication,Mobilier,Fabrication d'armoires et de comptoirs de cuisine en bois,337110,Fabrication,Fabrication d'armoires et de comptoirs de cuisine en bois,1171443261,Rock Forest - Deauville,FALSE,2020-04-16,2024-06-21,-71.989549,45.35314879999999
4a59d1ba-a790-43fb-8e5c-958086259f57,702,Rue du Curé,NA,J1N 2N8,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Rock Forest - Deauville,FALSE,2020-04-16,2024-06-21,-71.988367,45.3545783
defab4bc-895b-4ea8-8b07-e42b849a376e,702,Rue du Curé,NA,J1N 2N8,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Rock Forest - Deauville,FALSE,2022-03-23,2024-06-21,-71.988367,45.3545783
bc385668-33f1-44f5-8a91-6b28fb44c7cc,699,Rue du Curé,NA,J1N 2N8,1,DÉPANNEUR BEAU-SOIR,819 864-9944,FALSE,Commerce,Biens courants,Alimentation,Stations-service avec dépanneurs,457110,Commerce de détail,Stations-service avec dépanneurs,1149797806,Rock Forest - Deauville,TRUE,2020-04-16,2024-06-21,-71.9877302,45.3551918
1e89431c-63e5-4314-bf60-aa69dc142c42,6100,Rue Bertrand-Fabi,NA,J1N 2P3,1,CONSTRUCTION TURCO,819 864-9481,FALSE,Commerce de gros/para-industriel,Construction,Construction,Construction de bâtiments à usage commercial et institutionnel,236220,Construction,Construction de bâtiments à usage commercial et institutionnel,1141862822,Rock Forest - Deauville,FALSE,2020-04-16,2024-06-21,-71.9869226,45.354734900000004
528cd330-cae5-4e0e-946d-836320f758d5,4797,Rue de Gaspé,NA,J1N 2C7,1,CPE PASSE-PARTOUT ET SES AMIS,819 564-8440,FALSE,Commerce,Services professionnels,Centre de la petite enfance (CPE) et garderie,Services de garderie,624410,Soins de santé et assistance sociale,Services de garderie,1143918325,Rock Forest - Deauville,FALSE,2020-04-16,2024-06-21,-71.98331189999999,45.371404
0a16da90-d2cf-4641-8a03-71a3a334dfbf,970,Rue Fortier Sud,NA,J1N 2C4,1,GARDERIE LES AMIS D’ABORD,819 580-3141,FALSE,Commerce,Services professionnels,Centre de la petite enfance (CPE) et garderie,Services de garderie,624410,Soins de santé et assistance sociale,Services de garderie,2248329684,Rock Forest - Deauville,FALSE,2022-06-07,2024-06-21,-71.9831347,45.372484
